FirstPurchaseDate,Frequency,Monetary,Tenure,Variety,PurchaseVelocity,AvgTicketSize,Recency,Churn,Churn_Probability
2009-12-03 12:28:00,3,1236.48,372,172,0.00804289544235925,412.16,25,0,0.21239888226758788
2010-11-12 09:39:00,1,962.97,28,56,0.034482758620689655,962.97,28,0,0.009134812977502342
2010-09-27 10:09:00,1,335.70000000000005,74,19,0.013333333333333334,335.70000000000005,74,0,0.015098843268521641
2010-05-13 09:35:00,1,63.419999999999995,211,4,0.0047169811320754715,63.419999999999995,211,1,0.9858042130187522
2010-06-07 12:17:00,2,847.08,186,67,0.0106951871657754,423.54,16,0,0.23047565857103425
2010-09-21 09:14:00,1,274.8,80,3,0.012345679012345678,274.8,80,0,0.01847181381668591
2010-04-23 11:14:00,1,163.1,231,19,0.004310344827586207,163.1,231,1,0.9877356533149929
2010-09-23 14:00:00,4,2209.98,78,67,0.05063291139240506,552.495,16,0,0.010385916092854825
2010-02-28 10:37:00,1,368.4,285,2,0.0034965034965034965,368.4,285,1,0.988798067771654
2010-05-13 18:49:00,1,583.5600000000001,211,24,0.0047169811320754715,583.5600000000001,211,1,0.988501731724509
2009-12-06 15:08:00,1,147.4,369,9,0.002702702702702703,147.4,369,1,0.9881793101835856
2010-02-01 14:52:00,4,5373.5,312,162,0.012779552715654952,1343.375,101,1,0.3490472934246837
2010-11-03 14:52:00,1,1993.34,37,38,0.02631578947368421,1993.34,37,0,0.01719439581028009
2009-12-02 16:59:00,7,3537.6,373,41,0.01871657754010695,505.37142857142857,22,0,0.0979448488329891
2010-01-24 15:42:00,6,628.39,320,149,0.018691588785046728,104.73166666666667,21,0,0.17073276964775166
2009-12-05 15:18:00,2,1061.69,370,53,0.005390835579514825,530.845,176,1,0.6217627575833675
2009-12-01 17:31:00,5,3196.51,374,45,0.013333333333333334,639.302,9,0,0.13670455715742819
2010-06-30 13:15:00,1,102.0,163,1,0.006097560975609756,102.0,163,1,0.974723073829735
2010-01-29 12:07:00,1,231.32,315,14,0.0031645569620253164,231.32,315,1,0.9874715647525147
2010-05-05 13:03:00,4,340.6,219,8,0.01818181818181818,85.15,92,1,0.5336450518333021
2010-01-15 16:58:00,5,1285.3300000000002,329,43,0.015151515151515152,257.06600000000003,36,0,0.1675376327161996
2010-10-05 13:11:00,1,217.6,66,22,0.014925373134328358,217.6,66,0,0.010764570936419264
2010-02-23 11:14:00,4,2313.18,290,201,0.013745704467353952,578.295,25,0,0.11247870103090088
2009-12-10 20:16:00,3,2480.82,364,219,0.00821917808219178,826.94,114,1,0.2661921706329791
2010-11-25 13:46:00,1,246.5,15,20,0.0625,246.5,15,0,0.00566924154728374
2010-03-18 13:16:00,1,146.14,267,22,0.0037313432835820895,146.14,267,1,0.9913043313381921
2009-12-18 15:08:00,7,7395.19,357,61,0.019553072625698324,1056.4557142857143,18,0,0.18726506860687753
2009-12-16 17:27:00,19,12723.18,359,340,0.05277777777777778,669.641052631579,2,0,0.022444099397912427
2009-12-16 12:17:00,1,161.6,359,40,0.002777777777777778,161.6,359,1,0.9883648865853141
2010-10-20 12:47:00,2,402.5,51,64,0.038461538461538464,201.25,40,0,0.008987765300040517
2010-06-03 11:12:00,5,3608.54,190,114,0.02617801047120419,721.708,4,0,0.049604853745545914
2009-12-13 11:34:00,1,120.06,362,50,0.0027548209366391185,120.06,362,1,0.9905472972601828
2010-02-12 12:34:00,3,371.02,301,33,0.009933774834437087,123.67333333333333,156,1,0.5852481424560562
2010-08-19 12:38:00,3,1060.77,113,82,0.02631578947368421,353.59,17,0,0.057344239786733225
2010-11-24 14:48:00,1,166.51,16,26,0.058823529411764705,166.51,16,0,0.005774491735590996
2010-02-01 13:23:00,2,210.58,312,22,0.006389776357827476,105.29,26,0,0.6814611313335133
2010-01-13 14:59:00,18,12992.33,331,154,0.05421686746987952,721.7961111111111,1,0,0.027640781116392538
2009-12-04 16:37:00,7,2459.09,371,97,0.01881720430107527,351.29857142857145,15,0,0.07892271041941415
2010-11-17 13:39:00,1,171.81,23,7,0.041666666666666664,171.81,23,0,0.005823760359181237
2009-12-20 12:21:00,7,2276.49,355,166,0.019662921348314606,325.2128571428571,15,0,0.09055876312404865
2010-09-19 13:57:00,2,344.61,82,34,0.024096385542168676,172.305,19,0,0.01017138622020601
2010-01-05 10:19:00,8,4106.49,339,121,0.023529411764705882,513.31125,36,0,0.041193086064765704
2009-12-02 15:16:00,15,16947.98,373,63,0.040106951871657755,1129.8653333333334,24,0,0.038420950803084795
2010-04-12 09:19:00,1,151.4,242,8,0.00411522633744856,151.4,242,1,0.9871995356658387
2010-11-22 12:10:00,2,469.78000000000003,18,66,0.10526315789473684,234.89000000000001,9,0,0.007790862038082448
2009-12-15 17:31:00,15,3145.86,360,119,0.04155124653739612,209.72400000000002,30,0,0.03322978280217664
2010-11-10 14:26:00,2,1116.72,30,133,0.06451612903225806,558.36,2,0,0.0075490109967077884
2010-07-15 11:10:00,1,311.37,148,31,0.006711409395973154,311.37,148,1,0.9773106991456827
2010-06-08 14:52:00,6,2190.9700000000003,185,281,0.03225806451612903,365.1616666666667,12,0,0.04641742929466815
2009-12-14 12:48:00,1,162.25,361,8,0.0027624309392265192,162.25,361,1,0.9882981918522623
2010-09-16 20:04:00,2,551.42,84,50,0.023529411764705882,275.71,40,0,0.011800889299419475
2010-10-26 16:31:00,1,259.09,45,16,0.021739130434782608,259.09,45,0,0.008201041551554784
2010-02-14 12:38:00,6,3358.4,299,3,0.02,559.7333333333333,173,1,0.13764923665225512
2010-11-29 11:10:00,1,247.38,11,16,0.08333333333333333,247.38,11,0,0.005717617328515234
2009-12-02 11:53:00,3,918.45,373,212,0.008021390374331552,306.15000000000003,148,1,0.1782899975993384
2010-09-06 11:28:00,1,114.98,95,28,0.010416666666666666,114.98,95,1,0.9341628038567693
2010-01-28 14:39:00,12,4615.72,316,125,0.03785488958990536,384.6433333333334,8,0,0.028763175167617706
2010-12-03 17:28:00,1,135.32999999999998,7,31,0.125,135.32999999999998,7,0,0.006444526793379267
2010-04-12 11:45:00,2,1079.1000000000001,242,6,0.00823045267489712,539.5500000000001,242,1,0.5953263480519562
2009-12-06 13:40:00,12,5199.55,369,365,0.032432432432432434,433.29583333333335,12,0,0.03095425105944273
2010-04-23 12:20:00,1,158.09,231,23,0.004310344827586207,158.09,231,1,0.9877356533149929
2010-01-11 13:16:00,5,652.7,333,43,0.014970059880239521,130.54000000000002,57,0,0.28144163279772777
2009-12-03 15:15:00,8,1643.17,372,138,0.021447721179624665,205.39625,14,0,0.04875424814730144
2010-06-07 15:05:00,6,1274.02,186,95,0.03208556149732621,212.33666666666667,30,0,0.04415727514913032
2010-03-26 16:17:00,1,162.4,259,13,0.0038461538461538464,162.4,259,1,0.9880268333831816
2009-12-06 11:58:00,22,7307.18,369,437,0.05945945945945946,332.1445454545455,1,0,0.02306262930122625
2010-03-10 15:25:00,1,214.13,275,23,0.0036231884057971015,214.13,275,1,0.9883319107699986
2010-05-20 14:06:00,1,1109.4,204,62,0.004878048780487805,1109.4,204,1,0.9867304689876132
2010-11-07 10:14:00,2,153.52,33,10,0.058823529411764705,76.76,33,0,0.009802050429060733
2010-02-14 12:22:00,4,1133.8,299,44,0.013333333333333334,283.45,19,0,0.21825841196636228
2009-12-13 15:17:00,2,538.83,362,31,0.005509641873278237,269.415,60,0,0.5001848461658138
2010-01-28 11:36:00,3,1466.56,316,111,0.00946372239747634,488.8533333333333,150,1,0.43352940933468204
2010-02-01 15:58:00,2,70.74000000000001,312,4,0.006389776357827476,35.370000000000005,99,1,0.8155353370579508
2009-12-15 14:53:00,2,227.87,360,9,0.00554016620498615,113.935,28,0,0.617741635281864
2010-02-28 10:55:00,5,2210.64,285,102,0.017482517482517484,442.128,26,0,0.11656118985449823
2010-03-28 14:04:00,14,5145.52,257,302,0.05426356589147287,367.5371428571429,5,0,0.025674622813617518
2009-12-06 12:10:00,10,3401.2,369,410,0.02702702702702703,340.12,22,0,0.03205610819954049
2010-04-14 14:38:00,3,1515.81,240,113,0.012448132780082987,505.27,16,0,0.2401774078130783
2009-12-10 14:19:00,3,599.73,365,104,0.00819672131147541,199.91,254,1,0.47615104406958964
2010-09-01 14:37:00,3,816.4499999999999,100,159,0.0297029702970297,272.15,8,0,0.04662746767130718
2010-03-30 12:50:00,1,30.1,255,3,0.00390625,30.1,255,1,0.9858882150976931
2009-12-13 16:17:00,2,139.1,362,20,0.005509641873278237,69.55,359,1,0.6718373963260659
2010-10-03 14:37:00,3,953.9,68,106,0.043478260869565216,317.96666666666664,19,0,0.007941461884454116
2010-02-07 11:21:00,8,1381.19,306,150,0.026058631921824105,172.64875,12,0,0.10320217928650913
2009-12-02 12:19:00,26,4114.62,373,456,0.06951871657754011,158.2546153846154,2,0,0.026934564991196307
2010-11-28 15:04:00,1,107.86,12,37,0.07692307692307693,107.86,12,0,0.007341813931679511
2010-02-07 12:16:00,2,552.39,306,93,0.006514657980456026,276.195,35,0,0.3369295319710522
2010-01-08 10:02:00,3,1139.1000000000001,336,30,0.008902077151335312,379.70000000000005,228,1,0.5980068795934668
2010-08-05 08:44:00,3,608.4,127,3,0.0234375,202.79999999999998,28,0,0.10866031852004862
2010-01-31 12:19:00,1,579.6,313,4,0.0031847133757961785,579.6,313,1,0.9878011760071086
2010-04-12 10:09:00,5,1496.6,242,75,0.0205761316872428,299.32,18,0,0.11827125820068876
2010-02-04 09:20:00,3,217.9,309,6,0.00967741935483871,72.63333333333334,218,1,0.7302673078237234
2010-08-09 12:27:00,1,357.59999999999997,123,4,0.008064516129032258,357.59999999999997,123,1,0.9592751541440496
2010-07-28 11:46:00,5,1723.45,135,65,0.03676470588235294,344.69,1,0,0.09504048948869231
2010-05-13 13:10:00,1,238.8,211,15,0.0047169811320754715,238.8,211,1,0.987446245825917
2010-10-08 09:20:00,1,307.34,63,22,0.015625,307.34,63,0,0.010489782383289046
2010-09-20 10:15:00,1,488.32,81,31,0.012195121951219513,488.32,81,0,0.020327411351355813
2010-04-25 11:50:00,4,1199.31,229,55,0.017391304347826087,299.8275,64,0,0.10073052827590713
2009-12-01 14:53:00,17,8183.56,374,161,0.04533333333333334,481.3858823529412,8,0,0.024333611982915095
2009-12-02 09:35:00,8,1932.64,373,47,0.0213903743315508,241.58,4,0,0.07184971073451746
2010-03-01 16:02:00,1,40.0,284,2,0.0035087719298245615,40.0,284,1,0.98626651145529
2010-01-14 14:03:00,5,738.57,330,37,0.015105740181268883,147.714,9,0,0.23773612049232382
2010-03-02 14:48:00,8,2310.83,283,47,0.028169014084507043,288.85375,26,0,0.1044835835521702
2010-01-08 12:16:00,8,1604.21,336,83,0.02373887240356083,200.52625,179,1,0.12120282702151289
2010-10-20 10:10:00,1,692.3,51,45,0.019230769230769232,692.3,51,0,0.011530244945424878
2010-01-25 14:50:00,13,1405.83,319,24,0.040625,108.14076923076922,19,0,0.15984533444741872
2010-04-08 12:51:00,1,433.71999999999997,246,27,0.004048582995951417,433.71999999999997,246,1,0.9881934752679806
2010-03-23 11:13:00,4,3147.36,262,73,0.015209125475285171,786.84,73,0,0.09945329924644672
2009-12-02 15:28:00,24,10974.23,373,193,0.06417112299465241,457.2595833333333,26,0,0.022169284947691367
2010-09-27 13:10:00,1,317.11,74,13,0.013333333333333334,317.11,74,0,0.015226449927616298
2010-07-20 13:16:00,3,828.5500000000001,143,41,0.020833333333333332,276.18333333333334,32,0,0.16400388017484666
2010-10-26 11:32:00,1,389.18,45,29,0.021739130434782608,389.18,45,0,0.008834249262460618
2010-03-04 10:29:00,8,4143.05,281,197,0.028368794326241134,517.88125,63,0,0.04126629408332035
2009-12-10 14:46:00,7,2136.02,365,77,0.01912568306010929,305.1457142857143,29,0,0.12170632253095659
2010-06-15 15:23:00,5,1702.1399999999999,178,78,0.027932960893854747,340.428,12,0,0.0795728388924052
2010-10-14 17:16:00,1,391.72,57,31,0.017241379310344827,391.72,57,0,0.01087885699942361
2010-07-05 11:56:00,2,566.9,158,23,0.012578616352201259,283.45,93,1,0.4045187670970236
2009-12-13 13:39:00,9,2782.02,362,86,0.024793388429752067,309.11333333333334,2,0,0.04644776869921128
2010-06-25 11:39:00,4,2240.9,168,39,0.023668639053254437,560.225,86,0,0.13416359585475107
2010-03-05 14:30:00,1,295.05,280,20,0.0035587188612099642,295.05,280,1,0.9884174719894611
2010-03-07 14:52:00,1,596.67,278,39,0.0035842293906810036,596.67,278,1,0.9874676967289963
2009-12-08 17:51:00,13,4352.46,367,77,0.035326086956521736,334.8046153846154,145,1,0.11911528005627155
2010-11-21 15:30:00,1,311.1,19,19,0.05,311.1,19,0,0.005865733185444811
2010-11-09 08:58:00,1,100.35,31,2,0.03125,100.35,31,0,0.010556349023930718
2010-05-19 11:37:00,2,719.82,205,27,0.009708737864077669,359.91,73,0,0.5446152548560711
2009-12-15 17:54:00,4,574.23,360,23,0.0110803324099723,143.5575,49,0,0.47156648105061694
2010-04-08 14:37:00,6,2265.2,246,20,0.024291497975708502,377.5333333333333,14,0,0.11427236198055678
2010-04-13 13:11:00,2,639.76,241,40,0.008264462809917356,319.88,87,0,0.38169788663464305
2009-12-14 16:36:00,15,11441.92,361,139,0.04143646408839779,762.7946666666667,8,0,0.026062557327933063
2009-12-06 15:31:00,8,3458.35,369,168,0.021621621621621623,432.29375,32,0,0.039629548181782485
2009-12-10 11:51:00,1,105.78,365,6,0.00273224043715847,105.78,365,1,0.98786530964243
2010-10-10 12:51:00,2,443.16,61,16,0.03225806451612903,221.58,50,0,0.009434889480711292
2010-10-25 13:06:00,3,526.97,46,50,0.06382978723404255,175.65666666666667,8,0,0.009627989521764774
2010-10-20 15:09:00,1,169.0,51,11,0.019230769230769232,169.0,51,0,0.010222679970601676
2010-11-17 16:22:00,3,1354.35,23,8,0.125,451.45,3,0,0.00638700084458003
2010-03-21 11:46:00,2,553.88,264,33,0.007547169811320755,276.94,157,1,0.5572111250325823
2010-04-22 13:26:00,2,612.76,232,28,0.008583690987124463,306.38,56,0,0.5319439304608838
2010-08-11 16:58:00,4,1082.6,121,76,0.03278688524590164,270.65,23,0,0.06988833361014568
2009-12-03 11:19:00,4,1399.3700000000001,372,58,0.010723860589812333,349.84250000000003,8,0,0.32202785952612234
2010-02-24 13:32:00,2,226.04,289,8,0.006896551724137931,113.02,22,0,0.7147429653513676
2010-02-05 16:01:00,7,1212.13,308,44,0.022653721682847898,173.1614285714286,1,0,0.0910199987981522
2010-05-10 07:59:00,6,906.15,214,26,0.027906976744186046,151.025,15,0,0.09301813659925862
2009-12-01 13:49:00,2,283.73,374,12,0.005333333333333333,141.865,297,1,0.8366468144631646
2010-02-28 12:50:00,3,867.6,285,46,0.01048951048951049,289.2,85,0,0.42106969378630277
2010-03-14 15:07:00,3,1773.11,271,122,0.011029411764705883,591.0366666666666,47,0,0.2146120563892818
2010-08-01 15:41:00,2,632.94,131,62,0.015151515151515152,316.47,108,1,0.13973033732302467
2010-06-01 15:34:00,1,152.15,192,7,0.0051813471502590676,152.15,192,1,0.98739331067888
2009-12-14 16:52:00,1,45.300000000000004,361,3,0.0027624309392265192,45.300000000000004,361,1,0.9858880534148593
2010-02-22 14:28:00,5,3533.77,291,95,0.017123287671232876,706.754,87,0,0.08410104011438262
2009-12-08 17:08:00,8,4501.63,367,199,0.021739130434782608,562.70375,53,0,0.04083788637604491
2010-10-31 14:14:00,1,218.35,40,14,0.024390243902439025,218.35,40,0,0.0076973344715644265
2010-09-02 12:08:00,2,648.4,99,32,0.02,324.2,57,0,0.1775671186246666
2010-07-05 12:49:00,2,1541.19,158,67,0.012578616352201259,770.595,31,0,0.22184790859623862
2009-12-02 12:15:00,8,3173.9,373,128,0.0213903743315508,396.7375,2,0,0.035872526698816
2010-05-24 14:18:00,9,1563.54,200,23,0.04477611940298507,173.72666666666666,15,0,0.06707784218478029
2010-01-21 14:37:00,2,318.24,323,25,0.006172839506172839,159.12,235,1,0.6954452213196429
2010-08-23 12:01:00,1,330.79,109,16,0.00909090909090909,330.79,109,1,0.9598560552007526
2009-12-04 16:13:00,3,173.95,371,9,0.008064516129032258,57.98333333333333,183,1,0.6767813134118242
2010-09-15 13:43:00,1,55.980000000000004,86,17,0.011494252873563218,55.980000000000004,86,0,0.025637749619940597
2010-10-15 13:50:00,1,90.0,56,1,0.017543859649122806,90.0,56,0,0.015178648081028064
2010-10-17 12:06:00,1,190.57,54,26,0.01818181818181818,190.57,54,0,0.010716547693614176
2010-04-01 09:53:00,1,266.93,253,15,0.003937007874015748,266.93,253,1,0.9862025464318217
2009-12-06 16:01:00,3,434.5,369,10,0.008108108108108109,144.83333333333334,30,0,0.520800427305579
2010-02-18 14:37:00,1,37.5,295,1,0.0033783783783783786,37.5,295,1,0.9867045249349091
2009-12-07 15:43:00,12,4331.41,368,43,0.032520325203252036,360.9508333333333,1,0,0.06241712415540653
2010-01-27 10:56:00,2,721.0600000000001,317,35,0.006289308176100629,360.53000000000003,233,1,0.6128049898998229
2010-01-24 14:36:00,5,1170.1100000000001,320,36,0.01557632398753894,234.02200000000002,59,0,0.17813032575282803
2010-01-19 09:10:00,1,246.75,325,14,0.003067484662576687,246.75,325,1,0.9874715647525147
2010-03-25 17:38:00,1,46.2,260,2,0.0038314176245210726,46.2,260,1,0.9865165019935805
2010-01-26 17:23:00,2,140.39,318,30,0.006269592476489028,70.195,112,1,0.7579401810347575
2010-05-05 14:51:00,2,1524.3400000000001,219,75,0.00909090909090909,762.1700000000001,138,1,0.43821674774642233
2010-10-10 11:33:00,3,1014.48,61,57,0.04838709677419355,338.16,5,0,0.007576408963799112
2010-04-29 18:31:00,1,194.6,225,20,0.004424778761061947,194.6,225,1,0.9877356533149929
2010-10-18 17:05:00,1,898.87,53,110,0.018518518518518517,898.87,53,0,0.010160481651566586
2010-01-24 12:13:00,2,420.25,320,25,0.006230529595015576,210.125,192,1,0.6666276155252865
2009-12-01 11:17:00,7,2400.05,374,69,0.018666666666666668,342.86428571428576,15,0,0.07754977763074787
2009-12-16 09:41:00,3,654.09,359,39,0.008333333333333333,218.03,2,0,0.4599363290032917
2010-06-02 12:08:00,3,453.93,191,14,0.015625,151.31,89,0,0.16982717187626298
2010-03-30 12:17:00,5,658.02,255,33,0.01953125,131.60399999999998,191,1,0.24424457734271932
2009-12-07 12:42:00,8,1938.0,368,141,0.02168021680216802,242.25,5,0,0.05051107907389077
2010-04-26 10:41:00,4,456.70000000000005,228,13,0.017467248908296942,114.17500000000001,57,0,0.2438351589110652
2010-06-17 16:20:00,1,293.79,176,18,0.005649717514124294,293.79,176,1,0.9721764199714941
2009-12-01 12:47:00,18,5177.45,374,283,0.048,287.6361111111111,17,0,0.02037432925531547
2010-06-07 15:40:00,1,143.19,186,25,0.0053475935828877,143.19,186,1,0.9766582154623438
2010-03-09 15:05:00,6,3035.54,276,74,0.021660649819494584,505.92333333333335,81,0,0.06391294777526446
2010-05-14 12:55:00,3,744.55,210,77,0.014218009478672985,248.1833333333333,47,0,0.12759240881158038
2010-11-04 10:22:00,1,92.6,36,6,0.02702702702702703,92.6,36,0,0.012863976199746519
2010-11-14 16:12:00,1,321.91,26,23,0.037037037037037035,321.91,26,0,0.007973342365822745
2010-01-24 12:12:00,8,4266.55,320,278,0.024922118380062305,533.31875,23,0,0.03621678773139458
2010-09-21 14:46:00,2,544.6,80,10,0.024691358024691357,272.3,15,0,0.010049450617874454
2010-11-01 13:44:00,2,107.55000000000001,39,5,0.05,53.775000000000006,36,0,0.012550989809862507
2010-10-04 14:15:00,2,605.7,67,40,0.029411764705882353,302.85,17,0,0.010820566599442463
2010-06-04 10:10:00,1,125.3,189,8,0.005263157894736842,125.3,189,1,0.9877932426199174
2010-02-04 10:10:00,9,1387.95,309,53,0.02903225806451613,154.21666666666667,8,0,0.13785976627209698
2010-06-10 14:25:00,2,923.85,183,14,0.010869565217391304,461.925,72,0,0.5694504725967848
2010-10-14 13:38:00,1,327.68,57,19,0.017241379310344827,327.68,57,0,0.010361066883439915
2010-09-30 14:19:00,2,1815.72,71,95,0.027777777777777776,907.86,71,0,0.01115119045487688
2009-12-10 15:52:00,26,8560.55,365,64,0.07103825136612021,329.25192307692305,8,0,0.03689067796978847
2010-03-31 11:55:00,2,208.62,254,11,0.00784313725490196,104.31,94,1,0.6521916160304753
2010-03-30 15:25:00,1,156.87,255,41,0.00390625,156.87,255,1,0.9869221949813003
2010-01-18 11:21:00,6,1588.57,326,78,0.01834862385321101,264.76166666666666,11,0,0.1229767055301915
2010-09-16 16:52:00,2,465.45,85,16,0.023255813953488372,232.725,85,0,0.00939165534768853
2009-12-01 17:19:00,12,4331.711,374,250,0.032,360.9759166666667,2,0,0.027237038837679195
2009-12-06 13:08:00,11,1380.44,369,90,0.02972972972972973,125.49454545454546,96,1,0.34462749389890907
2010-09-08 11:56:00,3,1570.16,93,174,0.031914893617021274,523.3866666666667,8,0,0.04291153123420348
2010-02-22 13:31:00,6,2579.04,291,90,0.02054794520547945,429.84,129,1,0.0819482607735319
2009-12-04 08:24:00,11,3628.87,371,181,0.02956989247311828,329.8972727272727,15,0,0.03716530707075586
2010-06-10 13:47:00,4,2225.94,183,127,0.021739130434782608,556.485,22,0,0.07057956093810648
2009-12-02 10:08:00,4,577.89,373,7,0.0106951871657754,144.4725,147,1,0.5752619471879789
2010-03-19 11:35:00,2,13916.34,266,1,0.00749063670411985,6958.17,266,1,0.8190132296506961
2010-09-23 09:33:00,1,143.05,78,5,0.012658227848101266,143.05,78,0,0.014227529140576177
2010-08-18 13:58:00,2,1223.1100000000001,114,69,0.017391304347826087,611.5550000000001,70,0,0.12558426743640505
2010-02-11 10:25:00,1,370.63,302,25,0.0033003300330033004,370.63,302,1,0.98813072364437
2010-01-26 15:55:00,2,516.0,318,15,0.006269592476489028,258.0,92,1,0.6793450762612998
2009-12-03 12:10:00,31,14979.26,372,416,0.08310991957104558,483.20193548387095,112,1,0.08363827828833106
2009-12-11 09:58:00,21,32451.6,364,11,0.057534246575342465,1545.3142857142857,7,0,0.052623362938657305
2010-04-06 11:47:00,1,321.45,248,18,0.004016064257028112,321.45,248,1,0.9883473304000652
2010-01-15 12:14:00,3,1006.54,329,26,0.00909090909090909,335.5133333333333,240,1,0.6237531886357496
2010-10-17 13:33:00,1,280.88,54,16,0.01818181818181818,280.88,54,0,0.010556792674584951
2010-10-26 15:27:00,1,138.84,45,37,0.021739130434782608,138.84,45,0,0.009240746875129529
2010-02-21 12:57:00,5,1059.14,292,69,0.017064846416382253,211.82800000000003,54,0,0.09956606827852954
2010-03-18 07:32:00,1,45.599999999999994,267,2,0.0037313432835820895,45.599999999999994,267,1,0.9865165019935805
2010-05-20 10:37:00,3,715.5,204,15,0.014634146341463415,238.5,32,0,0.19698720483096147
2010-10-04 15:10:00,1,307.95000000000005,67,17,0.014705882352941176,307.95000000000005,67,0,0.01123017933249592
2010-06-25 15:55:00,2,124.08000000000001,168,8,0.011834319526627219,62.040000000000006,99,1,0.6304358256323557
2010-10-05 15:43:00,1,1399.36,66,18,0.014925373134328358,1399.36,66,0,0.04325196891271796
2010-02-05 14:42:00,2,848.33,308,33,0.006472491909385114,424.165,103,1,0.6717730080432288
2009-12-15 16:28:00,11,3640.96,360,78,0.030470914127423823,330.99636363636364,15,0,0.0572893283334751
2010-06-21 10:13:00,2,3582.62,172,166,0.011560693641618497,1791.31,53,0,0.3710849702858973
2010-07-19 12:48:00,1,221.83,144,14,0.006896551724137931,221.83,144,1,0.9742412972079326
2010-03-26 11:21:00,5,1610.71,259,90,0.019230769230769232,322.142,67,0,0.09399929407686536
2010-03-08 09:41:00,3,1995.65,277,73,0.01079136690647482,665.2166666666667,165,1,0.3410428489229814
2010-03-31 09:42:00,2,933.84,254,57,0.00784313725490196,466.92,35,0,0.36924026704808144
2009-12-01 12:54:00,5,1433.96,374,9,0.013333333333333334,286.79200000000003,14,0,0.19617041272803906
2009-12-02 15:10:00,2,777.0,373,15,0.0053475935828877,388.5,372,1,0.6766469559113978
2010-01-18 11:31:00,7,1369.8600000000001,326,74,0.021406727828746176,195.69428571428574,66,0,0.07208306004719615
2010-03-31 13:10:00,9,2464.27,254,107,0.03529411764705882,273.8077777777778,10,0,0.10196824719553407
2010-01-27 13:12:00,2,613.6800000000001,317,4,0.006289308176100629,306.84000000000003,217,1,0.7215385316557511
2010-01-27 11:55:00,3,1535.37,317,73,0.009433962264150943,511.78999999999996,128,1,0.45635369081736715
2010-10-17 14:26:00,1,540.15,54,54,0.01818181818181818,540.15,54,0,0.011182350045972319
2010-03-31 13:17:00,5,543.5,254,97,0.0196078431372549,108.7,89,0,0.1576046631459837
2010-02-01 16:29:00,3,1513.84,312,42,0.009584664536741214,504.6133333333333,81,0,0.4149745033911473
2009-12-10 12:57:00,13,4660.75,365,176,0.03551912568306011,358.5192307692308,21,0,0.04589556314208692
2010-02-11 15:32:00,2,913.62,302,40,0.006600660066006601,456.81,44,0,0.5333174540710246
2009-12-01 16:30:00,18,14674.960000000001,374,314,0.048,815.2755555555556,5,0,0.018748207090432917
2010-06-22 14:23:00,2,758.6700000000001,171,22,0.011627906976744186,379.33500000000004,95,1,0.514270668115786
2010-02-04 18:18:00,4,1607.06,309,48,0.012903225806451613,401.765,22,0,0.23572445280316578
2010-11-16 16:46:00,2,1671.9,24,120,0.08,835.95,1,0,0.01031140399368965
2009-12-15 13:40:00,7,3400.33,360,57,0.019390581717451522,485.76142857142855,71,0,0.08943959576485686
2010-04-15 14:31:00,2,689.11,239,23,0.008333333333333333,344.555,29,0,0.5587997014727477
2010-06-15 12:54:00,2,144.15,178,11,0.0111731843575419,72.075,178,1,0.5443998938268206
2010-06-14 13:31:00,3,2766.4,179,133,0.016666666666666666,922.1333333333333,56,0,0.11828636962841699
2010-04-30 12:58:00,1,340.5,224,11,0.0044444444444444444,340.5,224,1,0.9878376220613438
2010-03-18 11:08:00,6,2029.3400000000001,267,110,0.022388059701492536,338.22333333333336,67,0,0.0630669470731069
2009-12-06 15:12:00,4,954.59,369,25,0.010810810810810811,238.6475,129,1,0.5140889915693401
2009-12-08 15:12:00,3,3882.17,367,155,0.008152173913043478,1294.0566666666666,8,0,0.2793667224114314
2010-06-25 15:10:00,2,890.94,168,24,0.011834319526627219,445.47,89,0,0.504007796518566
2010-05-20 17:00:00,1,943.97,204,51,0.004878048780487805,943.97,204,1,0.9882243485150359
2010-01-08 11:25:00,16,1957.98,336,73,0.04747774480712166,122.37375,8,0,0.2216995782641013
2010-11-29 16:41:00,1,1108.82,11,74,0.08333333333333333,1108.82,11,0,0.007757122117384251
2009-12-02 11:59:00,1,80.4,373,5,0.00267379679144385,80.4,373,1,0.9855687150461776
2010-10-11 14:05:00,3,1539.24,60,105,0.04918032786885246,513.08,12,0,0.010024671895508975
2010-08-11 10:16:00,1,385.03000000000003,121,28,0.00819672131147541,385.03000000000003,121,1,0.9621287303824794
2009-12-15 09:51:00,16,40519.92,360,11,0.0443213296398892,2532.495,3,0,0.05558239403002234
2009-12-10 08:29:00,5,1518.35,365,41,0.01366120218579235,303.66999999999996,22,0,0.18715927572253654
2010-06-30 09:06:00,2,548.8000000000001,163,24,0.012195121951219513,274.40000000000003,29,0,0.47569218498319216
2010-01-26 14:44:00,3,714.51,318,36,0.009404388714733543,238.17,172,1,0.4917185408336069
2010-11-19 14:40:00,1,107.01,21,27,0.045454545454545456,107.01,21,0,0.007188200766767896
2010-03-08 08:47:00,3,433.3,277,22,0.01079136690647482,144.43333333333334,64,0,0.5426788955927355
2010-03-28 10:54:00,1,139.94,257,34,0.003875968992248062,139.94,257,1,0.9885026583015853
2009-12-13 13:27:00,4,819.87,362,197,0.011019283746556474,204.9675,12,0,0.13857542993637456
2010-07-01 12:34:00,1,109.73,162,8,0.006134969325153374,109.73,162,1,0.9742924499834222
